setting,compound,sentence_usage,sentence_id,cluster_id,year,requested_k,effective_k,iterations,ensemble_runs
cw_knn_k20_iter20_ens9,stockwerk,"Ein oberes Stockwerk der Dinge baute ſich in ihm ſelbſt auf ſeiner Tierheit wie auf einer Granitquader auf , die fortan nur noch roher Baugrund war .",4280262,15,late,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,"Der Iguanodon , deſſen Gerippe aus den Kohlenſchachten Belgiens wieder erſtanden iſt und im Muſeum durch zwei Stockwerke ragt , — ein Reptil , das aufrecht auf den Hinterbeinen trabte wie ein Känguruh , bei einer Länge von zehn Metern .",4281135,7,late,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,"Die untere kerkert die einkriechenden Mücken zunächſt im unterſten Stockwerk bei den weiblichen Blüten eine Weile ein , die zweite hält die zurückkriechenden nochmals in der männlichen Zone zum Bepudern feſt .",4282100,6,late,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,"Wir gehen ja auf den Menſchen los , mit deſſen Liebe ſich jene höchſten Stockwerke : Menſchenliebe , Allliebe , Liebeszeugung durch die Kunſt , überhaupt erſt klar aufthun .",4282774,24,late,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,"das mittlere , breiteſte Stockwerk des lieben Würmergeſchlechts umſchließt neben zahlloſen anderen Gruppen auch die ſogenannten Fadenwürmer , zu denen die Trichine und das Eſſigälchen zählen .",4283467,2,late,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,"Durch den Geiſt muß es wandern , in dieſem oberen Stockwerk bloß könnte es ſich vollziehen .",4283659,0,late,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,"Mit ihr trittſt du in ein zweites jener vier Stockwerke höheren tieriſchen Lebens , die ſich über den Würmern erheben .",4283867,0,late,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,"Wir folgen jenem dritten Seitenarm im oberen Stockwerk des Tierreichs , — dem höchſten , der ſich im Laufe der unendlichen Jahresfolge , die dieſer alte Planet Erde jetzt ſchon ſteht und Leben trägt , neben dem letzten und allerhöchſten aufgethan hat , der zum Menſchen wachſen ſollte .",4284117,4,late,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,"Da plötzlich reißt die Hinterwand des Kerkers und das ganze Manneserbe rollt baucheinwärts ein Stockwerk weiter — diesmal dahin , wo es ſoll : in den Eileiter .",4284353,12,late,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,"Aber das war dann wirklich höheres Stockwerk , — ganz und gar nicht mehr nach Siphonophorenart , ohne körperliches Zuſammenwachſen .",4285646,1,late,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,"Zwey ſaubere Zimmer , mit nicht außerordentlichem , aber reinem Aufputze , in dem erſten Stockwerk , gehoͤren mir .",4314777,20,early,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,"Ein ſchreckliches Loch von einem Hauſe ; in einem Gange , den ſie einen Hof nennen : mit jaͤmmerlich engen Treppen , ſelbſt zu den Stuben im erſten Stockwerk !",4316262,3,early,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,Jch ging wieder in eines von den Zimmern des erſten Stockwerks .,4320976,0,early,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,Das iſt unſer oberes Stockwerk .,4394290,2,late,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,"Aber die Zugabe , die Hundenoth gleichzeitig im untern Stockwerk des Lebens , — davon iſt die Rede .",4394291,0,late,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,"Der nicht merkt , daß das Thun und Treiben der Vielen etwas herausgearbeitet hat , das über ihnen ſteht , ein oberes Stockwerk , bleibende Ordnungen , ewige Geſetze , denen zu dienen reine Luſt iſt , weil dieß Dienen den Diener in's Zeitloſe hinaufhebt ?",4394468,7,late,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,"Möchte ſonſt immer ſchimpfen , was das Zeug hält , über die Qual im unteren Stockwerk !",4394469,11,late,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,"Mit was fuͤr beſonderm Fleiß die Biber ihre Wohnung auf dem Waſſer , manchmal 2 bis 3 Stockwercke hoch bauen , daruͤber muß man ſich hoͤchlich wundern .",4408720,11,early,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,"Jhre Huͤtten aber bauen ſie auf 6 Pfaͤlen , mitten in ihren gebaueten Teichen , wie einen Back-Ofen von leimichter Erde , Gras und Aeſten , mehrentheils 3 Stockwercke hoch , damit ſie , wenn das Waſſer waͤchſet , hoͤher kommen koͤnnen .",4408724,10,early,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,"Den Boden iedes Stockwercks belegen ſie mit Schilf , und hat ein ieder ſeine beſondere Zelle zur Wohnung .",4408725,2,early,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,"Jn dem unterſten Stockwerck iſt ein Loch , da ſie hinein und heraus koͤnnen .",4408726,2,early,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,"Hat es aber nur zween Abſaͤtze oder Stockwercke gleich aus , ſo heißt das untere alſo in Abſicht auf des Organiſten Poſitur .",4409291,4,early,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,"Das Jaͤger-Haus wird nach einer ieden hohen Herrſchafft Belieben , nachdem dieſelbe ein Liebhaber der Jaͤgerey iſt , groß oder klein , iedoch ſo viel moͤglich , geraumlich , rein und ſauber , auch gemeiniglich zwey Stockwerck hoch erbauet ; in dem obern Stockwercke ſchicken ſich nebſt einem mit ſchoͤnen Jagd-Stuͤcken , oder kuͤnſtlichen Schildereyen und Gemaͤhlden , von allerhand Luſt- und Waſſer-Jagden , Jaͤger-Aufzuͤgen , Kampff-Jagen ꝛc . ausgezierten Saal einige Anti-Chauibren und wohl angelegte und ausmeublirte Gemaͤcher , fuͤr die daſelbſt ſich divertirende Herrſchafft .",4417548,17,early,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,"Das Jaͤger-Haus wird nach einer ieden hohen Herrſchafft Belieben , nachdem dieſelbe ein Liebhaber der Jaͤgerey iſt , groß oder klein , iedoch ſo viel moͤglich , geraumlich , rein und ſauber , auch gemeiniglich zwey Stockwerck hoch erbauet ; in dem obern Stockwercke ſchicken ſich nebſt einem mit ſchoͤnen Jagd-Stuͤcken , oder kuͤnſtlichen Schildereyen und Gemaͤhlden , von allerhand Luſt- und Waſſer-Jagden , Jaͤger-Aufzuͤgen , Kampff-Jagen ꝛc . ausgezierten Saal einige Anti-Chauibren und wohl angelegte und ausmeublirte Gemaͤcher , fuͤr die daſelbſt ſich divertirende Herrſchafft .",4417548,17,early,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,"Die Huͤtte iſt neun bis zehen Ellen hoch in zwey Stockwerck eingetheilet ; in dem unterſten werden die Voͤgel gehalten , in dem oberſten aber der Vogelſteller mit denenjenigen , ſo dieſer Luſt mit genieſſen wollen .",4422228,0,early,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,Die Einrichtung beider Stockwerke iſt dieſelbe :,4455974,2,late,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,"Der Saal des erſten Stockwerkes iſt der reichere ; der Fußboden parkettirt , die Wände rhombiſch getäfelt von rothbraunem Pflaumbaumholz .",4455976,2,late,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,"Auf eins derſelben , dem man erſichtlich vor Kurzem erſt ein neues Stockwerk aufgeſetzt hatte , ſchritten wir jetzt zu .",4456666,5,late,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,"Die Häuſer waren groß , aber ſetzten ſich zu weſentlichſtem Theile aus Winkeln , Kammern und großen Böden , ſelbſt aus unausgebauten Stockwerken zuſammen , ſo daß die Familie meiſt in einer einzigen Stube hauſte , die freilich groß genug war , um 30 Perſonen bequem zu faſſen .",4457160,7,late,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,"Das Wachtlocal iſt noch da , und erinnert mit ſeinen Holzſäulchen , die das obere Stockwerk tragen , zumeiſt an die Wachthäuſer am Halleſchen Thor , die , beiläufig , nun auch ihren Dienſt eingeſtellt haben .",4459809,12,late,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,"Die Geladenen wurden darauf im zweiten Stockwerk in ein länglich-viereckiges Zimmer mit geweißten Mauern und mit zwei Fenſtern und einer Thür , und in demſelben auf einen mit Latten abgeſonderten engen Platz geführt , auf welchen an beiden Ecken eine metallne Hand hervorſtand .",4460396,4,late,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,"Ich hatte damals das Glück , gelangte in das dritte Stockwerk und zog auf dem dämmrigen Vorplatze die Glocke .",4461745,0,late,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,Ich zog im dritten Stockwerk wie ein eben Erwachender die Glocke und erkannte auch ihren Klang wieder .,4463386,2,late,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,"Dabei wuchs die Höhe dieser Turmhäuser rasch , denn während das erste Gebäude dieser Art in New York , das Lancashire-Fire-Insurance-Building , 9 Stockwerke und 36 m Höhe hatte , zählte der Masonic-Temple in Chicago , Fig. 295 ( a. v. S. ) , bereits 22 Stockwerke und war 300 Fuſs hoch . Noch höher ( 102 m ) ist das 1898 von H. Robertson in New York erbaute Geschäftshaus Park-Row-Building , von dessen Gröſse obenstehende Abbildung ( Fig. 296 ) durch die Zusammenstellung mit der Trinitykirche und Grants Grabmal in New York , mit dem Capitol in Washington und der Pyramide des Cheops eine Vorstellung giebt .",4568224,10,late,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,"Dabei wuchs die Höhe dieser Turmhäuser rasch , denn während das erste Gebäude dieser Art in New York , das Lancashire-Fire-Insurance-Building , 9 Stockwerke und 36 m Höhe hatte , zählte der Masonic-Temple in Chicago , Fig. 295 ( a. v. S. ) , bereits 22 Stockwerke und war 300 Fuſs hoch . Noch höher ( 102 m ) ist das 1898 von H. Robertson in New York erbaute Geschäftshaus Park-Row-Building , von dessen Gröſse obenstehende Abbildung ( Fig. 296 ) durch die Zusammenstellung mit der Trinitykirche und Grants Grabmal in New York , mit dem Capitol in Washington und der Pyramide des Cheops eine Vorstellung giebt .",4568224,10,late,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,Es waren drey Stuben in einem Stockwerke .,4597573,4,early,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,"Jch gab ihr zu verſtehen , daß ich mich verbunden hielte , fuͤr das ganze Stockwerk , worinn wir waren , und fuͤr eine Stube weiter hinauf fuͤr meinen Diener , es mit ihr gut zu machen ; und zwar auf einen Monat gewiß .",4597994,6,early,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,Es hatte ein Stockwerk über dem Erdgeſchoß und einen ziemlich großen Garten an ſeiner hinteren Seite .,4647045,2,late,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,"Das obere Stockwerk des Gebäudes hatte keine Mauern ; es beſtand einfach aus dem Dach , welches an den vier Ecken von je einem Backſteinpfeiler getragen wurde .",4648128,15,late,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,Ein Anlieger will die Stockwerke seines Gebäudes über die Straße vorspringen lassen .,4653096,1,late,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,"Der Eigentümer eines Grundstückes beabsichtigt an einer städtischen Straße zu bauen , derart , daß sein Haus mit dem ersten und zweiten Stockwerke erheblich in den Luftraum der Straße vorspringen soll .",4653618,7,late,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,"Das Thor mit dem geiſtlichen Wappen darüber war zu , und man hätte das ziemlich weitläufige Gebäude für gänzlich unbewohnt gehalten , wären nicht einige Fenſter im erſten Stockwerke offen und mit Blumentöpfen beſtellt geweſen .",4698046,3,late,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,Im dritten Stockwerk eines dichtbevölkerten Hauſes ſchellte ich an der bezeichneten Thüre .,4700328,15,late,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,"Eine bejahende Antwort erfolgte bald , und ſo begab ich mich , von einem Diener des Hauſes geführt , in das obere Stockwerk und über einen langen , mit Jagdtrophäen geſchmückten Gang nach dem Zimmer des Freiherrn .",4700849,7,late,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,"Lassen sich die Provinzen mit verschiedenen Häusern vergleichen , die zu einem Schlosse gehören , so sind die Kreise eher den verschiedenen Stockwerken eines Hauses vergleichbar .",4789378,7,late,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,"Gemeiniglich werden ſolche von zwey Stock- Wercken hoch erbauet / es moͤge Cavallerie oder Infanterie darinnen liegen ; Vor die Cavallerie muͤſſen im unterſten Stock-Wercke Staͤlle gemachet werden vor iede Compagnie , oben darauf aber Zimmer vor die Soldaten ; Vor die Infanterie kommen unten und oben Zimmer / ausgenommen wenige Stallung vor die Pferde der Ober- Officirer .",4796850,14,early,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,"Sie koͤnnen ohngefehr von zwey Stockwercken hoch auf gefuͤhret werden / worunter der unterſte mit ſeinen Pfeilern / Gewoͤlbern und Gallerien ſtarck und Masſiv muß gemachet werden / worein das grobe Geſchuͤtz in rechter Ordnung nach ieder Sorten und Calibern auf ſeinen Laveten und ſtarcken unterlegten Fuß-Bretern geſtellet wird ; in dem andern Stockwerck welcher nicht eben darf gewoͤlbet ſeyn / zu mahl wenn die Seiten Mauren und das Fundament derſelben nicht ſtarck genug angeleget und auf gefuͤhret waͤren / welches doch allerdings billig ſeyn ſoll / koͤnnen die die Harniſche und Cüraſſe , und alles was dazu gehoͤret / ingleichen allerley Hand-Gewehr / auch Fahnen / Trommeln und Paucken / item Raritaͤten von alten Schildern / aus geſtopfften Pferden und andern Sachen / an den Waͤnden und langen Tafeln in rechter Ordnung und eingetheilten Gaͤngen verwahret und gezeiget werden .",4796875,1,early,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,"Sie koͤnnen ohngefehr von zwey Stockwercken hoch auf gefuͤhret werden / worunter der unterſte mit ſeinen Pfeilern / Gewoͤlbern und Gallerien ſtarck und Masſiv muß gemachet werden / worein das grobe Geſchuͤtz in rechter Ordnung nach ieder Sorten und Calibern auf ſeinen Laveten und ſtarcken unterlegten Fuß-Bretern geſtellet wird ; in dem andern Stockwerck welcher nicht eben darf gewoͤlbet ſeyn / zu mahl wenn die Seiten Mauren und das Fundament derſelben nicht ſtarck genug angeleget und auf gefuͤhret waͤren / welches doch allerdings billig ſeyn ſoll / koͤnnen die die Harniſche und Cüraſſe , und alles was dazu gehoͤret / ingleichen allerley Hand-Gewehr / auch Fahnen / Trommeln und Paucken / item Raritaͤten von alten Schildern / aus geſtopfften Pferden und andern Sachen / an den Waͤnden und langen Tafeln in rechter Ordnung und eingetheilten Gaͤngen verwahret und gezeiget werden .",4796875,9,early,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,Unter dem Dache uͤber dem andern Stockwerck kan man mit behoͤrigen Kapp-Fenſtern auch gewiſſe Kammern machen / und darinnen allerhand Sachen in gewiſſen Gaͤngen von Eißen Werck / als Schippen / Hauen / Aexten / Saͤulern / Saͤgen / Ketten und dergleichen / item was zum Geſchirr der Reit- und Zug Pferde von noͤthen / als Zaͤume / Saͤttel / Halfftern / Kumbte / wie auch Lonten / Struͤck und Saͤule ordentlich verwahren .,4796876,1,early,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,"Was die Structur der Zeug-Haͤuſer an ſich ſelbſt belanget / koͤnnen ſolche / nach dem der Platz iſt / laͤnglicht oder viereckigt erbauet werden ; Jedoch iſt dabey zu behalten / daß man in ſolche Haͤuſer / welche nicht eigentlich zum Zierrath und Wohnung eines groſſen Herrn / ſondern nur zum behaͤltniß und Verwahrung ſeiner Artillerie , gemachet ſind / zu mahl in dem unterſten Stockwerck / nicht ſo hoch und groſſe Fenſter machen / als wie man bey denen andern Wohn- Pallaͤſten zu thun pfleget / weil ein groſſer Unterſchied des Nutzens halber unter dieſen Gebaͤuden iſt / und muͤſſen die unterſten Fenſter alſo nicht alleine kleiner ſeyn als die oberen im andern Stockwercke / ſondern auch von der Erden ziemlichen weit in die Hoͤhe durch die Mauer eingebrochen mit Scheiben / geflochtenem Drat / eißernen Staͤben / und wenn man will mit Laͤden verſehen ſeyn / damit auch der allerlaͤngſte Menſch von auſſen nicht koͤnne hinein ſehen und etwan ſeine boͤſe Meſures darnach nehmen .",4796878,9,early,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,An alle Aus- und Eingaͤnge der Gaſſen ſoll man unten ohngefehr 4. S. hoch von der Erden angemachte ſtaͤrcke Ketten haben / um bey entſtandenen Tumult und Alarm / die Gaſſen damit zu verſperren ; Jngleichen ſoll man bey den Anfang des ander Stockwercks vermittels eißernen Stangen Pech- Pfannen anmachen / damit man im Fall der Noth zu finſterer Nacht an allen Orten wohl ſehen koͤnne .,4796894,17,early,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,Jn dem unterſten Stockwercke ſollen die Ein- und Aus-Gaͤnge zum Fahren nnd Gehen in der Mitte des gantzen Hauſes / zu beiden Seiten aber Gram- und andere Gewoͤlber gemachet / und alſo der untere Stock durch- aus gantz gewoͤlbet ſeyn .,4796900,2,early,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,Wenn Vorſtaͤdte vor einer Feſtung / welches zwar ſich nicht gebuͤhret / etwan in der Naͤhe noch ſolten angeleget werden / muͤſſen die Haͤuſer uͤber ihrer richtigen Ordnung und Linia nur zwey Stockwercke hoch von Holtze ohne einigen Keller wegen des feindlichen beſorglichen minirens angeleget und erbauet werden / und kan man auch allen Falls in dergleichen Vorſtaͤdte Scheuren erbauen / ſolche aber in einer Feſtung wegen Feuers-Gefahr durch aus nicht dulten .,4796903,10,early,20,20,20,9
cw_knn_k20_iter20_ens9,stockwerk,"Mit Genehmhaltung der Herrnhutiſchen Kirche , und unter dem Schein ihres Berufs , wird Zinzendorf als ein General- Monarch auf einen mehr dann antichriſtiſchen Thron erhoͤhet , auf welchem er eine ununterbrochene Herrſchaft uͤber Lehre , Leben , und Auſtalten bey Leibes Leben und durch ernante Nachfolger nach ſeinem Todt / dergeſtalt fuͤhren muß , daß ſeine Handlungen allein original ſind ; daß er in der Chriſtenheit und in der Heidenſchaft / kraft dieſer generalen Vollmacht , ungeſtoͤrt fortfahren ſoll / Stockwercke auf den Grund zu ſetzen / neues bey dem Grunde aufkommen zu laſſen , guͤltige Regeln zu beſchlieſen ꝛc. ꝛc. wie er es nach feinen alleinigen original-Handlungen gut finden mag .",4822507,3,early,20,20,20,9
